hid,location,price,link,type,comNum,houseName,fdid,fdlink,area_type,area,rooms,bedroom,livingroom,bathroom,kitchen,balcony,guestsnum,category,living_condition,beds,CITY
1369262734,"31.205173,121.612007",198,http://sh.xiaozhu.com/fangzi/1369262734.html,单间出租,5,浦东亮秀路180弄,1352653535,http://www.xiaozhu.com/fangdong/1352653535/,1,10,2室2厅1卫1厨1阳台,2,2,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
2885902663,"31.071192,121.747742",198,http://sh.xiaozhu.com/fangzi/2885902663.html,整租,4,浦东拱晨路255弄,2885541863,http://www.xiaozhu.com/fangdong/2885541863/,2,58,1室1厅1卫1厨1阳台,1,1,1,1,1,3,5,房客独享整套房屋,2,sh
1254415935,"31.298927,121.528107",198,http://sh.xiaozhu.com/fangzi/1254415935.html,单间出租,5,杨浦国顺东路900弄汇元坊,1254337235,http://www.xiaozhu.com/fangdong/1254337235/,1,15,2室2厅1卫1厨1阳台,2,2,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
1773674134,"31.249048,121.466438",198,http://sh.xiaozhu.com/fangzi/1773674134.html,单间出租,5,静安新客站汉中小区78弄(中国上海人才大厦对面),1072199078,http://www.xiaozhu.com/fangdong/1072199078/,1,15,2室0厅1卫1厨0阳台,2,0,1,1,0,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
4042901830,"31.233467,121.432283",198,http://sh.xiaozhu.com/fangzi/4042901830.html,整租,1,长宁长宁支路133弄,2846034463,http://www.xiaozhu.com/fangdong/2846034463/,2,40,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,1,sh
4208290129,"31.284061,121.468072",199,http://sh.xiaozhu.com/fangzi/4208290129.html,整租,1,静安平型关路669弄,1566315335,http://www.xiaozhu.com/fangdong/1566315335/,2,42,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,2,sh
920113060,"31.328745,121.512489",198,http://sh.xiaozhu.com/fangzi/920113060.html,单间出租,4,上海市杨浦区国泓路818弄,919676059,http://www.xiaozhu.com/fangdong/919676059/,1,9,3室2厅1卫1厨1阳台,3,2,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,2,sh
592068401,"31.179524,121.554435",198,http://sh.xiaozhu.com/fangzi/592068401.html,单间出租,4,浦东绿林路50弄,583899100,http://www.xiaozhu.com/fangdong/583899100/,1,35,2室2厅1卫1厨2阳台,2,2,1,1,2,3,4,可能与其他房客分住不同房间,1,sh
1255986135,"31.178047,121.3144",199,http://sh.xiaozhu.com/fangzi/1255986135.html,单间出租,4,青浦沪青平公路,1184174535,http://www.xiaozhu.com/fangdong/1184174535/,1,7,3室1厅1卫0厨1阳台,3,1,1,0,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
4070468029,"31.122674,121.587224",199,http://sh.xiaozhu.com/fangzi/4070468029.html,整租,0,浦东周市路,3835015929,http://www.xiaozhu.com/fangdong/3835015929/,2,50,2室1厅1卫1厨0阳台,2,1,1,1,0,4,5,房客独享整套房屋,2,sh
1447741335,"31.064486,121.248131",199,http://sh.xiaozhu.com/fangzi/1447741335.html,整租,4,松江广富林路,1424611535,http://www.xiaozhu.com/fangdong/1424611535/,2,45,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,1,sh
1799010934,"31.22279,121.619786",198,http://sh.xiaozhu.com/fangzi/1799010934.html,单间出租,2,浦东张江香楠小区香楠路200弄(张江实验小区对面小区),939879559,http://www.xiaozhu.com/fangdong/939879559/,1,25,2室1厅1卫1厨1阳台,2,1,1,1,1,2,4,可能与其他房客分住不同房间,1,sh
4160503629,"31.246877,121.525057",199,http://sh.xiaozhu.com/fangzi/4160503629.html,单间出租,0,浦东荣成路85弄,1670350135,http://www.xiaozhu.com/fangdong/1670350135/,1,15,3室2厅2卫1厨1阳台,3,2,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
1651189135,"31.237234,121.533867",198,http://sh.xiaozhu.com/fangzi/1651189135.html,整租,4,浦东梅园四街坊,1651144735,http://www.xiaozhu.com/fangdong/1651144735/,2,80,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,2,sh
4530441513,"31.222111,121.363998",199,http://sh.xiaozhu.com/fangzi/4530441513.html,单间出租,0,长宁世纪之春花园,1303000735,http://www.xiaozhu.com/fangdong/1303000735/,1,18,3室2厅2卫1厨1阳台,3,2,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
850253439,"31.064968,121.248215",198,http://sh.xiaozhu.com/fangzi/850253439.html,整租,4,松江万达广场,701327138,http://www.xiaozhu.com/fangdong/701327138/,2,46,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,1,sh
3674952729,"31.208838,121.561707",199,http://sh.xiaozhu.com/fangzi/3674952729.html,单间出租,3,上海市浦东区万邦都市花园,396258900,http://www.xiaozhu.com/fangdong/396258900/,1,17,3室2厅1卫1厨1阳台,3,2,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
4479911313,"31.234897,121.536447",198,http://sh.xiaozhu.com/fangzi/4479911313.html,单间出租,1,浦东张杨路1338号,3009679029,http://www.xiaozhu.com/fangdong/3009679029/,1,35,3室1厅1卫1厨0阳台,3,1,1,1,0,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
3351796830,"31.236663,121.459592",198,http://sh.xiaozhu.com/fangzi/3351796830.html,整租,4,静安陕西北路440号,2769398363,http://www.xiaozhu.com/fangdong/2769398363/,2,15,1室0厅1卫0厨1阳台,1,0,1,0,1,2,5,房客独享整套房屋,1,sh
2014193082,"31.186651,121.375978",198,http://sh.xiaozhu.com/fangzi/2014193082.html,单间出租,1,闵行龙柏三村,1963356471,http://www.xiaozhu.com/fangdong/1963356471/,1,18,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
1560145835,"31.207224,121.495743",198,http://sh.xiaozhu.com/fangzi/1560145835.html,单间出租,4,黄浦西藏南路中山南路198弄(西藏南路4号出口),1501962235,http://www.xiaozhu.com/fangdong/1501962235/,1,18,3室1厅1卫1厨1阳台,3,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
1964791971,"30.939016,121.890556",199,http://sh.xiaozhu.com/fangzi/1964791971.html,整租,4,浦东书院镇洋溢村441号，近两港大道,1961902971,http://www.xiaozhu.com/fangdong/1961902971/,2,15,1室0厅1卫0厨0阳台,1,0,1,0,0,2,5,房客独享整套房屋,1,sh
1466688735,"31.203673,121.43823",199,http://sh.xiaozhu.com/fangzi/1466688735.html,单间出租,1,,1212864805,http://www.xiaozhu.com/fangdong/1212864805/,1,16,2室1厅1卫1厨1阳台,2,1,1,1,1,3,4,可能与其他房客分住不同房间,2,sh
3674819329,"31.208838,121.561707",199,http://sh.xiaozhu.com/fangzi/3674819329.html,单间出租,2,上海市浦东区万邦都市花园,396258900,http://www.xiaozhu.com/fangdong/396258900/,1,15,3室2厅1卫1厨1阳台,3,2,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
2481221162,"31.190507,121.562241",198,http://sh.xiaozhu.com/fangzi/2481221162.html,单间出租,1,浦东北蔡镇莲园路396号,1048719677,http://www.xiaozhu.com/fangdong/1048719677/,1,15,3室2厅1卫1厨1阳台,3,2,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
2057003981,"31.23652,121.466904",199,http://sh.xiaozhu.com/fangzi/2057003981.html,整租,5,静安茂名北路,681496100,http://www.xiaozhu.com/fangdong/681496100/,2,25,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,1,sh
4089619730,"31.31069,121.511774",198,http://sh.xiaozhu.com/fangzi/4089619730.html,单间出租,0,杨浦国定路600弄小区,2492415563,http://www.xiaozhu.com/fangdong/2492415563/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,2,4,可能与其他房客分住不同房间,1,sh
4047327629,"31.200049,121.457596",199,http://sh.xiaozhu.com/fangzi/4047327629.html,单间出租,0,徐汇斜土路2084弄科乐苑,1239665535,http://www.xiaozhu.com/fangdong/1239665535/,1,14,3室1厅1卫1厨2阳台,3,1,1,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
2492096262,"30.939708,121.890848",199,http://sh.xiaozhu.com/fangzi/2492096262.html,单间出租,1,浦东书院镇洋溢村近两港大道,1961902971,http://www.xiaozhu.com/fangdong/1961902971/,1,10,6室1厅7卫1厨1阳台,6,1,7,1,1,1,4,可能与其他房客分住不同房间,1,sh
2409054562,"31.252601,121.471458",198,http://sh.xiaozhu.com/fangzi/2409054562.html,单间出租,0,闸北虬江路城上城1488号,2113233060,http://www.xiaozhu.com/fangdong/2113233060/,1,20,2室2厅1卫1厨2阳台,2,2,1,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
4141222229,"31.227685,121.429193",198,http://sh.xiaozhu.com/fangzi/4141222229.html,整租,1,长宁长宁路712弄52号楼,3457749029,http://www.xiaozhu.com/fangdong/3457749029/,2,20,1室0厅1卫0厨0阳台,1,0,1,0,0,2,5,房客独享整套房屋,1,sh
3195951730,"31.30451,121.535717",198,http://sh.xiaozhu.com/fangzi/3195951730.html,单间出租,3,杨浦翔殷路873弄,2433721263,http://www.xiaozhu.com/fangdong/2433721263/,1,15,3室2厅2卫1厨1阳台,3,2,2,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
598247701,"31.064981,121.248099",198,http://sh.xiaozhu.com/fangzi/598247701.html,整租,4,松江松江大学城万达广场广富林路658弄,598236400,http://www.xiaozhu.com/fangdong/598236400/,2,45,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,2,sh
2599824262,"31.177606,121.448856",198,http://sh.xiaozhu.com/fangzi/2599824262.html,单间出租,0,徐汇龙漕路235弄,119559600,http://www.xiaozhu.com/fangdong/119559600/,1,20,3室1厅1卫1厨1阳台,3,1,1,1,1,2,4,可能与其他房客分住不同房间,1,sh
1697931135,"31.064701,121.248299",199,http://sh.xiaozhu.com/fangzi/1697931135.html,整租,4,松江万达小区,1424611535,http://www.xiaozhu.com/fangdong/1424611535/,2,47,1室1厅1卫0厨0阳台,1,1,1,0,0,2,5,房客独享整套房屋,1,sh
3675022629,"31.208838,121.561707",199,http://sh.xiaozhu.com/fangzi/3675022629.html,单间出租,1,上海市浦东区万邦都市花园,396258900,http://www.xiaozhu.com/fangdong/396258900/,1,17,3室2厅1卫1厨1阳台,3,2,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
1230640805,"31.180763,121.498505",199,http://sh.xiaozhu.com/fangzi/1230640805.html,整租,4,浦东上钢三村,1226642705,http://www.xiaozhu.com/fangdong/1226642705/,2,62,1室1厅1卫1厨1阳台,1,1,1,1,1,5,5,房客独享整套房屋,3,sh
3348397730,"31.185162,121.42391",198,http://sh.xiaozhu.com/fangzi/3348397730.html,单间出租,5,徐汇桂林路,2832495363,http://www.xiaozhu.com/fangdong/2832495363/,1,18,3室2厅2卫1厨1阳台,3,2,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
4099591029,"31.238731,121.475294",199,http://sh.xiaozhu.com/fangzi/4099591029.html,单间出租,0,黄浦新昌路87弄,3756124329,http://www.xiaozhu.com/fangdong/3756124329/,1,10,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
3277968829,"31.251872,121.451284",198,http://sh.xiaozhu.com/fangzi/3277968829.html,单间出租,0,普陀长寿路28弄22号,2311504527,http://www.xiaozhu.com/fangdong/2311504527/,1,16,2室2厅2卫1厨1阳台,2,2,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,sh
