hid,location,price,link,type,comNum,houseName,fdid,fdlink,area_type,area,rooms,bedroom,livingroom,bathroom,kitchen,balcony,guestsnum,category,living_condition,beds,CITY
4026311329,"31.339339,120.619577",58,http://su.xiaozhu.com/fangzi/4026311329.html,床位出租,1,平江港龙柏悦公馆,2527153363,http://www.xiaozhu.com/fangdong/2527153363/,2,75,2室1厅1卫1厨0阳台,2,1,1,1,0,1,2,与房东合住可能与房东或其他房客分享一个房间,1,su
1921467271,"31.283873,120.548805",60,http://su.xiaozhu.com/fangzi/1921467271.html,单间出租,2,虎丘新升新苑,921618959,http://www.xiaozhu.com/fangdong/921618959/,1,20,2室2厅1卫1厨1阳台,2,2,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
2482385063,"31.182513,120.920465",60,http://su.xiaozhu.com/fangzi/2482385063.html,单间出租,0,昆山锦溪古镇,105209100,http://www.xiaozhu.com/fangdong/105209100/,1,18,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
3241838930,"31.296672,120.611701",66,http://su.xiaozhu.com/fangzi/3241838930.html,单间出租,2,沧浪胥江新村36幢,3240991229,http://www.xiaozhu.com/fangdong/3240991229/,1,10,2室1厅1卫1厨1阳台,2,1,1,1,1,1,4,可能与其他房客分住不同房间,1,su
3206137229,"31.336883,120.72227",69,http://su.xiaozhu.com/fangzi/3206137229.html,单间出租,4,园区九华路118号,3087322029,http://www.xiaozhu.com/fangdong/3087322029/,1,12,4室2厅2卫1厨1阳台,4,2,2,1,1,1,4,可能与其他房客分住不同房间,1,su
2507911163,"31.393428,120.616819",69,http://su.xiaozhu.com/fangzi/2507911163.html,单间出租,4,相城玉窑路“玉成家园”35幢,1714048635,http://www.xiaozhu.com/fangdong/1714048635/,1,20,2室1厅1卫1厨2阳台,2,1,1,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
3059294629,"31.249107,120.755824",69,http://su.xiaozhu.com/fangzi/3059294629.html,整租,1,园区独墅湖鸿顺花苑,3059240629,http://www.xiaozhu.com/fangdong/3059240629/,2,16,1室0厅1卫0厨0阳台,1,0,1,0,0,2,5,房客独享整套房屋,1,su
716534039,"31.286032,120.577141",75,http://su.xiaozhu.com/fangzi/716534039.html,单间出租,4,虎丘黄浦街8号,658122600,http://www.xiaozhu.com/fangdong/658122600/,1,8,3室1厅1卫1厨1阳台,3,1,1,1,1,1,4,可能与其他房客分住不同房间,1,su
2720580362,"31.11903,120.860381",80,http://su.xiaozhu.com/fangzi/2720580362.html,单间出租,3,昆山周庄,2678589263,http://www.xiaozhu.com/fangdong/2678589263/,1,10,5室1厅4卫1厨0阳台,5,1,4,1,0,2,4,可能与其他房客分住不同房间,1,su
720938939,"31.285839,120.576683",85,http://su.xiaozhu.com/fangzi/720938939.html,单间出租,4,虎丘黄浦街8号,658122600,http://www.xiaozhu.com/fangdong/658122600/,1,20,3室1厅1卫1厨1阳台,3,1,1,1,1,2,4,可能与其他房客分住不同房间,1,su
1205184205,"31.24894,120.755516",88,http://su.xiaozhu.com/fangzi/1205184205.html,整租,4,园区车坊镇,1205145805,http://www.xiaozhu.com/fangdong/1205145805/,2,18,1室0厅1卫0厨0阳台,1,0,1,0,0,2,5,房客独享整套房屋,1,su
650558801,"31.297504,120.632637",88,http://su.xiaozhu.com/fangzi/650558801.html,整租,5,沧浪竹辉路,638753400,http://www.xiaozhu.com/fangdong/638753400/,2,20,1室1厅1卫0厨1阳台,1,1,1,0,1,2,5,房客独享整套房屋,1,su
716821739,"31.285452,120.576645",88,http://su.xiaozhu.com/fangzi/716821739.html,单间出租,5,虎丘黄浦街8号,658122600,http://www.xiaozhu.com/fangdong/658122600/,1,18,3室1厅1卫1厨1阳台,3,1,1,1,1,2,4,可能与其他房客分住不同房间,1,su
3488315829,"31.29817,120.635999",89,http://su.xiaozhu.com/fangzi/3488315829.html,单间出租,3,平江养蚕里23幢,3240991229,http://www.xiaozhu.com/fangdong/3240991229/,1,20,2室1厅1卫1厨1阳台,2,1,1,1,1,2,4,可能与其他房客分住不同房间,1,su
4167531629,"31.334389,120.633851",89,http://su.xiaozhu.com/fangzi/4167531629.html,单间出租,1,平江北园路19号,4166713329,http://www.xiaozhu.com/fangdong/4166713329/,1,10,3室2厅1卫1厨1阳台,3,2,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
3296145729,"31.296672,120.611701",89,http://su.xiaozhu.com/fangzi/3296145729.html,单间出租,1,沧浪胥江新村36幢,3240991229,http://www.xiaozhu.com/fangdong/3240991229/,1,20,2室1厅1卫1厨1阳台,2,1,1,1,1,2,4,可能与其他房客分住不同房间,1,su
3196387967,"31.336883,120.72227",89,http://su.xiaozhu.com/fangzi/3196387967.html,单间出租,0,园区九华路118号,3087322029,http://www.xiaozhu.com/fangdong/3087322029/,1,25,4室2厅2卫1厨1阳台,4,2,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
2433418162,"31.291236,120.558286",89,http://su.xiaozhu.com/fangzi/2433418162.html,床位出租,2,虎丘长江路318号御花园玫瑰园,1980854671,http://www.xiaozhu.com/fangdong/1980854671/,1,20,2室2厅1卫1厨1阳台,2,2,1,1,1,2,2,与房东合住可能与房东或其他房客分享一个房间,1,su
2989412963,"31.317264,120.741526",90,http://su.xiaozhu.com/fangzi/2989412963.html,单间出租,0,园区金鸡湖东欧洲城17幢,2989329263,http://www.xiaozhu.com/fangdong/2989329263/,1,18,1室0厅1卫0厨0阳台,1,0,1,0,0,2,4,可能与其他房客分住不同房间,1,su
4202143030,"31.313898,120.662453",98,http://su.xiaozhu.com/fangzi/4202143030.html,单间出租,3,园区徐家浜二村,204352200,http://www.xiaozhu.com/fangdong/204352200/,1,25,3室1厅1卫1厨1阳台,3,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
2552018562,"31.322459,120.74746",99,http://su.xiaozhu.com/fangzi/2552018562.html,单间出租,4,园区津梁街,706196938,http://www.xiaozhu.com/fangdong/706196938/,1,10,4室2厅2卫1厨1阳台,4,2,2,1,1,1,4,可能与其他房客分住不同房间,1,su
1164952875,"31.364323,120.639648",99,http://su.xiaozhu.com/fangzi/1164952875.html,单间出租,4,相城润元路香城花园,1130280178,http://www.xiaozhu.com/fangdong/1130280178/,1,18,3室2厅2卫1厨2阳台,3,2,2,1,2,2,4,可能与其他房客分住不同房间,1,su
1449903035,"31.36788,120.640671",98,http://su.xiaozhu.com/fangzi/1449903035.html,单间出租,0,相城澄和家园,1398300735,http://www.xiaozhu.com/fangdong/1398300735/,1,35,4室2厅2卫1厨2阳台,4,2,2,1,2,2,4,可能与其他房客分住不同房间,1,su
3428465530,"31.300053,121.128773",98,http://su.xiaozhu.com/fangzi/3428465530.html,单间出租,1,昆山云桥路359,2468214963,http://www.xiaozhu.com/fangdong/2468214963/,1,18,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
4363900014,"31.381468,120.616801",98,http://su.xiaozhu.com/fangzi/4363900014.html,单间出租,0,相城水漾花城宣公路和华元路交叉口,4363853413,http://www.xiaozhu.com/fangdong/4363853413/,1,15,3室1厅2卫2厨1阳台,3,1,2,2,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
1421624034,"31.368036,120.640511",98,http://su.xiaozhu.com/fangzi/1421624034.html,单间出租,4,相城澄和家园,1398300735,http://www.xiaozhu.com/fangdong/1398300735/,1,25,4室1厅2卫1厨2阳台,4,1,2,1,2,8,4,可能与其他房客分住不同房间,1,su
1889495470,"31.447001,121.114586",99,http://su.xiaozhu.com/fangzi/1889495470.html,整租,0,昆山花安路99号,78696200,http://www.xiaozhu.com/fangdong/78696200/,2,49,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,su
2438960263,"31.375279,120.961679",98,http://su.xiaozhu.com/fangzi/2438960263.html,整租,1,昆山合兴西路新闸路口朝阳新村,1408151935,http://www.xiaozhu.com/fangdong/1408151935/,2,20,1室0厅1卫0厨1阳台,1,0,1,0,1,2,5,房客独享整套房屋,1,su
2872680163,"31.260839,120.761975",99,http://su.xiaozhu.com/fangzi/2872680163.html,单间出租,1,园区林泉街与东方大道交叉口,1482812635,http://www.xiaozhu.com/fangdong/1482812635/,1,20,2室1厅1卫1厨1阳台,2,1,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
3715549729,"31.392606,120.972299",99,http://su.xiaozhu.com/fangzi/3715549729.html,整租,0,昆山玉山镇同丰西路玉龙西村,3331296529,http://www.xiaozhu.com/fangdong/3331296529/,2,80,2室2厅1卫1厨1阳台,2,2,1,1,1,2,5,房客独享整套房屋,2,su
3198699447,"31.316007,120.740901",99,http://su.xiaozhu.com/fangzi/3198699447.html,单间出租,0,园区欧典花园5栋,1325875935,http://www.xiaozhu.com/fangdong/1325875935/,2,90,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
4166261030,"31.339215,120.617893",100,http://su.xiaozhu.com/fangzi/4166261030.html,单间出租,1,平江苏站路高铁苏州站北广场外10米义务商贸城2栋,4166139429,http://www.xiaozhu.com/fangdong/4166139429/,1,25,2室1厅1卫1厨0阳台,2,1,1,1,0,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
2720531962,"31.11903,120.860381",100,http://su.xiaozhu.com/fangzi/2720531962.html,单间出租,3,昆山周庄,2678589263,http://www.xiaozhu.com/fangdong/2678589263/,1,16,5室1厅4卫1厨0阳台,5,1,4,1,0,2,4,可能与其他房客分住不同房间,1,su
2720634862,"31.11903,120.860381",100,http://su.xiaozhu.com/fangzi/2720634862.html,单间出租,0,昆山周庄,2678589263,http://www.xiaozhu.com/fangdong/2678589263/,1,12,5室1厅4卫1厨0阳台,5,1,4,1,0,2,4,可能与其他房客分住不同房间,1,su
3050334328,"31.30082,120.690415",100,http://su.xiaozhu.com/fangzi/3050334328.html,单间出租,2,吴中城邦花园19栋,2945862263,http://www.xiaozhu.com/fangdong/2945862263/,1,15,3室2厅2卫1厨1阳台,3,2,2,1,1,1,4,可能与其他房客分住不同房间,1,su
3554595430,"31.491561,121.11547",100,http://su.xiaozhu.com/fangzi/3554595430.html,整租,0,太仓城厢镇莱茵城市广场,1890812071,http://www.xiaozhu.com/fangdong/1890812071/,2,63,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,1,su
3990237030,"31.309888,120.569991",109,http://su.xiaozhu.com/fangzi/3990237030.html,单间出租,5,虎丘何山花园北区,2460798963,http://www.xiaozhu.com/fangdong/2460798963/,1,15,2室1厅1卫1厨0阳台,2,1,1,1,0,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
4200223430,"31.313914,120.6623",108,http://su.xiaozhu.com/fangzi/4200223430.html,单间出租,1,园区徐家浜二村,204352200,http://www.xiaozhu.com/fangdong/204352200/,1,26,3室1厅1卫1厨1阳台,3,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
1481260134,"31.286345,120.599358",108,http://su.xiaozhu.com/fangzi/1481260134.html,单间出租,4,沧浪新康花园城市韵律,1237541735,http://www.xiaozhu.com/fangdong/1237541735/,1,15,3室2厅2卫1厨2阳台,3,2,2,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
2457044763,"31.324094,120.752032",109,http://su.xiaozhu.com/fangzi/2457044763.html,单间出租,3,园区中海国际社区六区,1195217055,http://www.xiaozhu.com/fangdong/1195217055/,1,7,3室2厅1卫1厨1阳台,3,2,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
1963741970,"31.361753,120.632065",108,http://su.xiaozhu.com/fangzi/1963741970.html,单间出租,4,相城润元路与采莲街288号香城颐园22幢,425366000,http://www.xiaozhu.com/fangdong/425366000/,1,15,3室2厅2卫1厨1阳台,3,2,2,1,1,2,4,可能与其他房客分住不同房间,1,su
414150401,"31.303701,120.639534",109,http://su.xiaozhu.com/fangzi/414150401.html,单间出租,2,沧浪双塔街道,13006500,http://www.xiaozhu.com/fangdong/13006500/,1,8,3室1厅3卫1厨2阳台,3,1,3,1,2,1,4,可能与其他房客分住不同房间,1,su
2328431563,"31.219835,120.596789",109,http://su.xiaozhu.com/fangzi/2328431563.html,单间出租,1,吴中越溪苏街309号新城石湖公馆,1591956435,http://www.xiaozhu.com/fangdong/1591956435/,1,12,3室2厅1卫1厨0阳台,3,2,1,1,0,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
1156926304,"31.158947,120.639023",110,http://su.xiaozhu.com/fangzi/1156926304.html,单间出租,0,吴江松陵笠泽路767号振泰小区,1070084878,http://www.xiaozhu.com/fangdong/1070084878/,1,15,4室1厅2卫1厨1阳台,4,1,2,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
4247319114,"31.260488,120.590122",108,http://su.xiaozhu.com/fangzi/4247319114.html,单间出租,0,虎丘学府路湖畔佳苑5幢,2648584363,http://www.xiaozhu.com/fangdong/2648584363/,1,12,3室2厅1卫1厨1阳台,3,2,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
4248239613,"31.260488,120.590122",108,http://su.xiaozhu.com/fangzi/4248239613.html,单间出租,0,虎丘学府路湖畔佳苑5幢,2648584363,http://www.xiaozhu.com/fangdong/2648584363/,1,10,3室2厅1卫0厨1阳台,3,2,1,0,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
4372816814,"31.361266,120.631752",108,http://su.xiaozhu.com/fangzi/4372816814.html,单间出租,0,相城润元路288号,2361901363,http://www.xiaozhu.com/fangdong/2361901363/,1,20,1室0厅0卫0厨0阳台,1,0,0,0,0,2,4,可能与其他房客分住不同房间,1,su
3196463945,"31.313524,120.651762",109,http://su.xiaozhu.com/fangzi/3196463945.html,单间出租,0,园区相门后庄80号5栋,3004351929,http://www.xiaozhu.com/fangdong/3004351929/,1,20,5室3厅2卫1厨2阳台,5,3,2,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
2650281863,"31.975874,120.685007",110,http://su.xiaozhu.com/fangzi/2650281863.html,整租,0,张家港锦丰镇三兴中国银行旁,2650139163,http://www.xiaozhu.com/fangdong/2650139163/,2,72,2室1厅1卫0厨1阳台,2,1,1,0,1,3,5,房客独享整套房屋,3,su
3705398330,"31.278617,120.755669",108,http://su.xiaozhu.com/fangzi/3705398330.html,单间出租,0,园区翰林路1号,3705306629,http://www.xiaozhu.com/fangdong/3705306629/,1,10,4室2厅2卫1厨2阳台,4,2,2,1,2,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
4152939929,"31.480975,121.101293",108,http://su.xiaozhu.com/fangzi/4152939929.html,整租,0,太仓宁波西路,3578956929,http://www.xiaozhu.com/fangdong/3578956929/,2,108,3室0厅3卫0厨0阳台,3,0,3,0,0,6,5,房客独享整套房屋,3,su
2411201762,"31.340302,120.625564",115,http://su.xiaozhu.com/fangzi/2411201762.html,单间出租,3,平江苏站路1088号，中锐尚城花园二期,2400906063,http://www.xiaozhu.com/fangdong/2400906063/,1,12,5室1厅2卫1厨2阳台,5,1,2,1,2,2,4,可能与其他房客分住不同房间,1,su
1984870871,"31.261059,120.654656",118,http://su.xiaozhu.com/fangzi/1984870871.html,单间出租,5,园区东城世纪广场7幢西单元,1984775971,http://www.xiaozhu.com/fangdong/1984775971/,1,20,2室2厅2卫1厨1阳台,2,2,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
2542964662,"31.32352,120.630849",118,http://su.xiaozhu.com/fangzi/2542964662.html,整租,4,平江皮市街225号,1539279635,http://www.xiaozhu.com/fangdong/1539279635/,2,23,1室0厅1卫0厨0阳台,1,0,1,0,0,2,5,房客独享整套房屋,1,su
1141208264,"31.363972,120.639069",118,http://su.xiaozhu.com/fangzi/1141208264.html,单间出租,4,相城润元路香城花园三区,1130280178,http://www.xiaozhu.com/fangdong/1130280178/,1,18,3室2厅2卫1厨1阳台,3,2,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
3314576830,"31.311268,120.587499",118,http://su.xiaozhu.com/fangzi/3314576830.html,单间出租,0,金阊三元二村79幢,3314522729,http://www.xiaozhu.com/fangdong/3314522729/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
3282726229,"31.285897,120.577132",118,http://su.xiaozhu.com/fangzi/3282726229.html,单间出租,0,虎丘黄浦街8号,3058308729,http://www.xiaozhu.com/fangdong/3058308729/,2,85,3室1厅1卫1厨1阳台,3,1,1,1,1,2,4,可能与其他房客分住不同房间,1,su
4227700213,"31.319474,120.640467",119,http://su.xiaozhu.com/fangzi/4227700213.html,单间出租,1,平江平江路卫道观前巷,4131258229,http://www.xiaozhu.com/fangdong/4131258229/,1,20,5室1厅4卫0厨2阳台,5,1,4,0,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
2594899662,"31.322459,120.74746",119,http://su.xiaozhu.com/fangzi/2594899662.html,单间出租,1,园区津梁街,706196938,http://www.xiaozhu.com/fangdong/706196938/,1,20,4室2厅2卫1厨1阳台,4,2,2,1,1,2,4,可能与其他房客分住不同房间,1,su
2679177863,"31.11903,120.860381",120,http://su.xiaozhu.com/fangzi/2679177863.html,单间出租,5,昆山周庄,2678589263,http://www.xiaozhu.com/fangdong/2678589263/,1,15,5室1厅4卫1厨0阳台,5,1,4,1,0,3,4,可能与其他房客分住不同房间,1,su
2720300162,"31.11903,120.860381",120,http://su.xiaozhu.com/fangzi/2720300162.html,单间出租,5,昆山周庄,2678589263,http://www.xiaozhu.com/fangdong/2678589263/,1,15,5室1厅4卫1厨0阳台,5,1,4,1,0,3,4,可能与其他房客分住不同房间,2,su
1750636335,"31.326942,120.638954",120,http://su.xiaozhu.com/fangzi/1750636335.html,整租,3,平江平江路306号,1743890335,http://www.xiaozhu.com/fangdong/1743890335/,2,14,1室0厅1卫0厨0阳台,1,0,1,0,0,2,5,房客独享整套房屋,1,su
1051684378,"31.081455,120.371307",120,http://su.xiaozhu.com/fangzi/1051684378.html,单间出租,1,吴中陆巷古村,1051675578,http://www.xiaozhu.com/fangdong/1051675578/,1,25,8室2厅3卫1厨2阳台,8,2,3,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
1867943834,"31.081455,120.371307",120,http://su.xiaozhu.com/fangzi/1867943834.html,单间出租,0,吴中陆巷古村,1051675578,http://www.xiaozhu.com/fangdong/1051675578/,1,15,8室2厅3卫1厨2阳台,8,2,3,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
3498424630,"31.29885,120.612624",120,http://su.xiaozhu.com/fangzi/3498424630.html,整租,0,沧浪泰南路228号,1244006235,http://www.xiaozhu.com/fangdong/1244006235/,2,11,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,1,su
1495689535,"31.325066,120.747421",128,http://su.xiaozhu.com/fangzi/1495689535.html,单间出租,5,园区自由水岸花园,1495260335,http://www.xiaozhu.com/fangdong/1495260335/,1,25,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
1669773435,"31.316256,120.741074",128,http://su.xiaozhu.com/fangzi/1669773435.html,单间出租,5,江苏省苏州市园区南施街欧典花园,1590852035,http://www.xiaozhu.com/fangdong/1590852035/,1,15,3室2厅2卫1厨1阳台,3,2,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
1481321134,"31.286345,120.599358",129,http://su.xiaozhu.com/fangzi/1481321134.html,单间出租,2,沧浪新康花园城市韵律,1237541735,http://www.xiaozhu.com/fangdong/1237541735/,1,15,3室2厅2卫1厨2阳台,3,2,2,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
2465909563,"31.347634,120.614407",128,http://su.xiaozhu.com/fangzi/2465909563.html,整租,5,平江城北东路988号(万达广场西),2247469945,http://www.xiaozhu.com/fangdong/2247469945/,2,53,1室0厅1卫1厨0阳台,1,0,1,1,0,3,5,房客独享整套房屋,2,su
2681015162,"31.322289,120.748317",129,http://su.xiaozhu.com/fangzi/2681015162.html,单间出租,1,园区钟慧路与津梁街交叉口东50米,706196938,http://www.xiaozhu.com/fangdong/706196938/,1,15,4室2厅2卫1厨1阳台,4,2,2,1,1,2,4,可能与其他房客分住不同房间,1,su
2847207262,"31.361753,120.632065",128,http://su.xiaozhu.com/fangzi/2847207262.html,单间出租,1,相城润元路与采莲街288号香城颐园22幢,425366000,http://www.xiaozhu.com/fangdong/425366000/,1,25,3室2厅2卫1厨2阳台,3,2,2,1,2,2,4,可能与其他房客分住不同房间,1,su
2405401763,"31.340302,120.625564",128,http://su.xiaozhu.com/fangzi/2405401763.html,单间出租,0,平江苏站路1088号，中锐尚城花园二期,2400906063,http://www.xiaozhu.com/fangdong/2400906063/,1,15,5室1厅2卫1厨2阳台,5,1,2,1,2,2,4,可能与其他房客分住不同房间,1,su
542217301,"31.323467,120.579124",128,http://su.xiaozhu.com/fangzi/542217301.html,单间出租,4,金阊恒润新新家园,13006500,http://www.xiaozhu.com/fangdong/13006500/,1,15,3室2厅2卫1厨2阳台,3,2,2,1,2,2,4,可能与其他房客分住不同房间,1,su
13008500,"31.322527,120.579269",128,http://su.xiaozhu.com/fangzi/13008500.html,单间出租,4,金阊留园来运路,13006500,http://www.xiaozhu.com/fangdong/13006500/,2,200,3室2厅2卫1厨2阳台,3,2,2,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
4371118714,"31.376546,120.634485",128,http://su.xiaozhu.com/fangzi/4371118714.html,整租,0,相城嘉元路康桥丽都,24574400,http://www.xiaozhu.com/fangdong/24574400/,2,50,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,su
2292738345,"31.36983,120.519373",128,http://su.xiaozhu.com/fangzi/2292738345.html,单间出租,0,虎丘文昌路旭辉华美花园,2292719945,http://www.xiaozhu.com/fangdong/2292719945/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
3261641629,"31.378465,120.552316",129,http://su.xiaozhu.com/fangzi/3261641629.html,单间出租,0,金阊金阊新城中海御景湾,3261359429,http://www.xiaozhu.com/fangdong/3261359429/,1,12,3室2厅1卫1厨1阳台,3,2,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
4154801430,"31.285565,120.670098",130,http://su.xiaozhu.com/fangzi/4154801430.html,单间出租,0,园区文萃路群星苑二区,4154751629,http://www.xiaozhu.com/fangdong/4154751629/,1,10,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
1688464834,"31.158947,120.639023",130,http://su.xiaozhu.com/fangzi/1688464834.html,单间出租,0,吴江松陵笠泽路767号振泰小区,1070084878,http://www.xiaozhu.com/fangdong/1070084878/,1,30,4室1厅2卫1厨1阳台,4,1,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
3558591329,"31.470128,121.101582",130,http://su.xiaozhu.com/fangzi/3558591329.html,整租,0,太仓城厢镇华盛二园,3470000429,http://www.xiaozhu.com/fangdong/3470000429/,2,40,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,1,su
2669754263,"31.325004,120.65886",135,http://su.xiaozhu.com/fangzi/2669754263.html,单间出租,1,园区工业园区东港新村六组团,2669685063,http://www.xiaozhu.com/fangdong/2669685063/,1,18,3室2厅2卫1厨1阳台,3,2,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
1180332135,"31.273002,120.635576",135,http://su.xiaozhu.com/fangzi/1180332135.html,整租,3,吴中东吴北路68苏美中心二十楼D,740455438,http://www.xiaozhu.com/fangdong/740455438/,2,39,1室0厅1卫0厨0阳台,1,0,1,0,0,2,5,房客独享整套房屋,1,su
4030166029,"31.309888,120.569991",138,http://su.xiaozhu.com/fangzi/4030166029.html,单间出租,5,虎丘何山花园北区,2460798963,http://www.xiaozhu.com/fangdong/2460798963/,1,15,2室1厅1卫1厨0阳台,2,1,1,1,0,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
2117400459,"31.300514,120.613821",138,http://su.xiaozhu.com/fangzi/2117400459.html,整租,4,金阊干将西路333号通和新邨(人才市场地铁站),1539279635,http://www.xiaozhu.com/fangdong/1539279635/,2,25,1室0厅1卫0厨0阳台,1,0,1,0,0,2,5,房客独享整套房屋,1,su
4093249329,"31.37771,120.635478",138,http://su.xiaozhu.com/fangzi/4093249329.html,整租,2,相城嘉元路康桥丽都,24574400,http://www.xiaozhu.com/fangdong/24574400/,2,55,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,su
721136539,"31.285633,120.576454",138,http://su.xiaozhu.com/fangzi/721136539.html,整租,5,江苏省苏州市虎丘区黄浦街8号,658122600,http://www.xiaozhu.com/fangdong/658122600/,2,38,1室0厅1卫1厨1阳台,1,0,1,1,1,2,5,房客独享整套房屋,1,su
1683400835,"31.340622,120.967911",138,http://su.xiaozhu.com/fangzi/1683400835.html,单间出租,3,昆山长江南路88号,1646116935,http://www.xiaozhu.com/fangdong/1646116935/,1,16,2室2厅1卫1厨1阳台,2,2,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
1803694734,"31.279682,120.64711",138,http://su.xiaozhu.com/fangzi/1803694734.html,单间出租,0,吴中苏苑二村,1393436635,http://www.xiaozhu.com/fangdong/1393436635/,1,12,3室1厅1卫1厨1阳台,3,1,1,1,1,1,4,可能与其他房客分住不同房间,1,su
4481091114,"31.375896,120.636663",138,http://su.xiaozhu.com/fangzi/4481091114.html,整租,0,相城嘉元路康桥丽都,4289411613,http://www.xiaozhu.com/fangdong/4289411613/,2,60,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,su
3984111529,"31.37771,120.635478",138,http://su.xiaozhu.com/fangzi/3984111529.html,整租,1,相城嘉元路康桥丽都,24574400,http://www.xiaozhu.com/fangdong/24574400/,2,55,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,su
3227188730,"31.325074,120.757162",138,http://su.xiaozhu.com/fangzi/3227188730.html,单间出租,0,园区中海国际社区海悦花园7区,3227124829,http://www.xiaozhu.com/fangdong/3227124829/,1,13,3室2厅1卫1厨1阳台,3,2,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
1480965835,"31.286345,120.599358",139,http://su.xiaozhu.com/fangzi/1480965835.html,单间出租,4,沧浪新康花园城市韵律,1237541735,http://www.xiaozhu.com/fangdong/1237541735/,1,20,3室2厅2卫1厨2阳台,3,2,2,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
414131201,"31.303694,120.639526",139,http://su.xiaozhu.com/fangzi/414131201.html,单间出租,4,沧浪双塔街道,13006500,http://www.xiaozhu.com/fangdong/13006500/,1,15,3室1厅3卫1厨2阳台,3,1,3,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,su
1750518135,"31.326939,120.638954",140,http://su.xiaozhu.com/fangzi/1750518135.html,整租,3,平江平江路306号,1743890335,http://www.xiaozhu.com/fangdong/1743890335/,2,18,1室0厅1卫0厨0阳台,1,0,1,0,0,2,5,房客独享整套房屋,2,su
